dataId,region,genre,contentType,title,length,releaseYear,votes,rating,description
14451,United Kingdom,Crime,tvSeries,Traffik,315.0,1989,1545,8.4,"The Hamburg police arrest an international businessman, charging him with smuggling heroin from Pakistan. While he's on trial, his trophy wife, a former Olympic swimmer, discovers steely ...                 »
"
13636,India,Crime,movie,Nayakan,145.0,1987,20861,8.6,"A common man's struggles against a corrupt police force put him on the wrong side of the law. He becomes a don, who is loved and respected by many, but his growing power and influence exact a heavy toll."
13779,India,Crime,tvSeries,Iru Dhuruvam,27.0,2019,1707,8.0,"The series consists of hard-core police investigation stories dealing with investigation, detection and suspense."
13837,United States,Crime,tvSeries,Chiefs,200.0,1983,1680,8.1,Three generations of police chiefs for a southern town go about their jobs while a serial murderer operates.
12916,United States,Crime,tvSeries,Brimstone,60.0,1998,1861,8.1,"A dead cop, sentenced to Hell, is returned to Earth by the Devil to recover 113 escaped evil spirits."
12303,United States,Crime,tvSeries,Profit,90.0,1996,2068,8.6,"Jim Profit works for a multinational company and isn't above using any means necessary to get ahead, which includes bribery, blackmail, intimidation, extortion, and even murder. Everyone at...                 »
"
11823,United States,Crime,tvSeries,Boomtown,45.0,2002,2195,8.1,"Each episode of this series, set in present day Los Angeles, examines one crime from many different viewpoints - uniformed cops, detectives, witnesses, the media, the fire department and rescue squad, even the criminals themselves."
11373,United States,Crime,tvSeries,Murder One,60.0,1995,2320,8.2,"Theodore Hoffman is a prominent defense attorney in a prestigious Los Angeles law firm. After successfully defending the wealthy but suspicious Richard Cross in a lurid murder trial, he is ...                 »
"
10008,India,Crime,movie,Article 15,130.0,2019,34775,8.1,"In the rural heartlands of India, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination."
10097,India,Crime,movie,Drishyam 2,140.0,2022,33912,8.2,A gripping tale of an investigation and a family which is threatened by it. Will Vijay Salgaonkar be able to protect his family this time?
10268,Canada,Crime,tvSeries,19-2,60.0,2014,2752,8.1,The day to day of two unwilling patrol officers affected by troubled pasts.
9625,India,Crime,movie,Talvar,132.0,2015,36198,8.1,An experienced investigator confronts several conflicting theories about the perpetrators of a violent double homicide.
9942,United Kingdom,Crime,tvSeries,Mystery!: Cadfael,75.0,1994,2811,8.1,The medieval era cases of a Crusader-turned-Monk who investigates mysteries in the Norman English town of Shrewsbury.
9180,India,Crime,movie,Drishyam 2,152.0,2021,38622,8.4,A gripping tale of an investigation and a family which is threatened by it. Will Georgekutty be able to protect his family this time?
9186,United States,Crime,movie,Out of the Past,97.0,1947,38524,8.0,"A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses, and duplicitous dames."
9372,United States,Crime,tvSeries,Crime Story,60.0,1986,3097,8.3,The saga of a Chicago police detective's efforts to stop a young hood's ruthless rise in the ranks of organized crime.
9435,United Kingdom,Crime,tvSeries,Prime Suspect 6: The Last Witness,195.0,2003,3039,8.2,"Detective Superintendent Jane Tennison's (Dame Helen Mirren's) investigation of the murder of a Bosnian refugee leads her to one, or possibly two, Serbian war criminals determined to silence the last witness to a massacre a decade before."
8927,United Kingdom,Crime,tvSeries,Prime Suspect 7: The Final Act,182.0,2006,3300,8.3,"Approaching retirement, Jane Tennison investigates the murder of a missing girl. But the cracks soon begin to show as Jane struggles with an alcohol problem and her father's death."
8094,Japan,Crime,movie,High and Low,143.0,1963,46857,8.4,An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.
8148,India,Crime,movie,Pink,136.0,2016,46146,8.1,"When three young women are implicated in a crime, a retired lawyer steps forward to help them clear their names."
8331,United Kingdom,Crime,tvSeries,Prime Suspect 3,207.0,1993,3711,8.1,"Assigned to a Vice squad, Detective Chief Inspector Jane Tennison (Dame Helen Mirren) investigates a child murder and discovers a sinister link to the police."
8458,United States,Crime,tvSeries,Ray Donovan: Behind the Fix,-1.0,2014,3548,8.3,Ray shows the audience a behind the scenes look at the day to day activities involved in running his nail salon.
7925,United States,Crime,tvSeries,The First 48,60.0,2004,3904,8.2,The series follows detectives during the hours immediately following a homicide.
7972,United Kingdom,Crime,tvSeries,Prime Suspect 2,203.0,1992,3841,8.1,Detective Chief Inspector Jane Tennison's (Dame Helen Mirren's) investigation of a murder is complicated with the unexpected participation of her secret lover in her detective unit.
7062,India,Crime,movie,Special 26,144.0,2013,57213,8.0,A gang of con-men rob prominent rich businessmen and politicians by posing as C.B.I and income tax officers.
7458,India,Crime,tvSeries,Vadhandhi: The Fable of Velonie,50.0,2022,4266,8.2,"The murder of a beautiful young girl, seen from the Rashomon-esque perspectives of an unrelenting obsessed cop, a novelist captivated by her grace and an opportunistic news editor."
5996,United Kingdom,Crime,tvSeries,No Offence,42.0,2015,5736,8.0,"Follows a group of police officers on the front line wondering what they did to end up where they are now, on the ugly side of Manchester."
6308,United States,Horror,tvSeries,Kolchak: The Night Stalker,51.0,1974,5600,8.5,"Carl Kolchak is a reporter for a Chicago newspaper. Through more accident than design he ends up investigating homicides, many of which involve supernatural forces. Ultimately, rather than reporting on the crimes, he solves them."
6475,United States,Crime,tvSeries,The Corner,376.0,2000,5205,8.6,Chronicles West Baltimore family living in poverty on the front lines of America's drug war.
6885,United States,Crime,tvSeries,The Alfred Hitchcock Hour,50.0,1962,4813,8.5,A continuation of the dramatic anthology series Alfred Hitchcock Presents (1955) hosted by the Master of Suspense and Mystery.
6910,United Kingdom,Crime,tvSeries,The Shadow Line,60.0,2011,4754,8.0,"Christopher Eccleston and Chiwetel Ejiofor star in this intricate conspiracy thriller set in a world of blurred morality, inhabited by conflicted characters on both sides of the law."
5043,India,Crime,movie,Drishyam,163.0,2015,87508,8.2,"Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime."
5303,United Kingdom,Crime,tvSeries,Cracker,100.0,1993,7233,8.5,"Dr Edward ""Fitz"" Fitzgerald is a criminal psychologist. He is rather anti-social and obnoxious but he has a gift for solving crimes. Thus he is employed as a consultant by the Manchester Police."
5379,India,Crime,tvSeries,High,35.0,2020,6937,8.3,Shiv Mathur is an addict and eventually finds himself in a rehab facility. The rehab is run by people who are working on a mysterious compound. This magical pill seems to have an edge above all; but is this miracle drug worth dying for?
5488,India,Thriller,tvSeries,Matsya Kaand,-1.0,2021,6525,8.9,"A master of disguise, a charmer, and a smooth talker - this is a story about genius conman Matsya Thada. Fate throws him a curveball when a cunning and ruthless cop wants to apprehend him at any cost."
5756,United States,Crime,tvSeries,Sleeper Cell,60.0,2005,6453,8.0,An American undercover FBI agent is assigned to infiltrate a terrorist sleeper cell that is planning an attack in Los Angeles.
5791,India,Crime,tvSeries,Ek Thi Begum,27.0,2020,6358,8.7,"Inspired by true events - 'Ek Thi Begum', is the untold revenge story of Ashraf a.k.a Sapna."
5868,United States,Crime,tvSeries,Power Book IV: Force,57.0,2022,6094,8.1,Follows Tommy Egan after he cuts ties and puts New York in his rear-view mirror for good.
5940,United States,Crime,tvSeries,The Godfather: A Novel for Television,434.0,1977,5910,9.5,The Godfather (1972) and The Godfather Part II (1974) were re-edited together in chronological order with additional footage added.
5945,United Kingdom,Crime,tvSeries,The Case-Book of Sherlock Holmes,60.0,1991,5884,8.7,"Holmes and Dr. Watson solve the mysteries of the Disappearance of Lady Frances Carfax, Thor Bridge, Shoscombe Old Place, The Boscombe Valley Mystery, The Illustrious Client and The Creeping Man."
4584,India,Crime,movie,Andhadhun,139.0,2018,96090,8.2,"A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of."
4696,United States,Crime,movie,The Night of the Hunter,92.0,1955,91531,8.0,"A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid the $10,000 he'd stolen in a robbery."
4775,United Kingdom,Crime,tvSeries,Prime Suspect,207.0,1991,8394,8.3,A female police detective investigates a series of serial murders while dealing with sexist hostility from her male comrades.
4801,India,Crime,tvSeries,Suzhal - The Vortex,46.0,2022,8302,8.2,"In a small South Indian town, a seemingly routine minor case explodes into a twisted crime thriller that rips apart its social fabric."
4850,United Kingdom,Crime,tvSeries,The Memoirs of Sherlock Holmes,306.0,1994,8096,8.6,The last installment of Sherlock Holmes' investigations.
4949,United Kingdom,Crime,tvSeries,Inspector George Gently,89.0,2007,7626,8.1,"With the help of DS John Bacchus, Inspector George Gently spends his days bringing to justice members of the criminal underworld who are unfortunate enough to have the intrepid investigator assigned to their cases."
4959,United Kingdom,Crime,tvSeries,Jekyll,334.0,2007,7593,8.0,"London, 2007. Tom Jackman is the only living descendent of Dr. Jekyll and Mr. Hyde. He has made a deal with his dark side: a body share. What Mr. Hyde doesn't know is that Tom has a family....                 »
"
4968,India,Crime,tvSeries,Undekhi,32.0,2020,7555,8.0,"A dancer is killed in a fit of rage at the wedding of the scion of the Atwal family. A cop comes looking for the girl, while a film crew wants to expose the Atwals for their heinous crime. The Atwals will go to any lengths to remove pawns."
4136,United States,Crime,movie,Touch of Evil,95.0,1958,106280,8.0,"A stark, perverse story of murder, kidnapping and police corruption in a Mexican border town."
4283,United States,Crime,tvSeries,The Rockford Files,50.0,1974,9735,8.2,The cases of an easy-going ex-convict turned private investigator.
4291,United Kingdom,Crime,tvSeries,Scott & Bailey,45.0,2011,9686,8.0,Detectives Janet Scott & Rachel Bailey investigate murders with Manchester Police's Major Incident Team.
4315,United States,Crime,tvSeries,Hill Street Blues,60.0,1981,9565,8.2,The lives and work of the staff of an inner city police precinct.
4466,United Kingdom,Crime,tvSeries,Wire in the Blood,69.0,2002,8705,8.3,A psychologist gets inside of the minds of both killers and victims to aid the police in solving gruesome serial killings in Northern England.
3524,United States,Crime,movie,Witness for the Prosecution,116.0,1957,127873,8.4,A veteran British barrister must defend his client in a murder trial that has surprise after surprise.
3787,United States,Crime,tvSeries,Millennium,45.0,1996,11520,8.0,"A former FBI profiler with the ability to look inside the mind of a killer begins working for the mysterious Millennium Group which investigates serial killers, conspiracies, the occult, and those obsessed with the end of the millennium."
3823,United States,Crime,tvSeries,Good Behavior,60.0,2016,11170,8.0,"Letty Raines is a thief and con artist whose life is always one wrong turn, one bad decision, from implosion. Which is just how she likes it."
3907,United Kingdom,Crime,tvSeries,Ashes to Ashes,60.0,2008,10524,8.2,"After being shot in 2008 while investigating DCI Sam Tyler, DI Alex Drake wakes up in 1981."
3910,India,Crime,tvSeries,Cat,45.0,2022,10508,8.3,"A former police informant is forced to become an informant again to save the life of his brother, which forces him to come to terms with his dark past."
3982,United Kingdom,Crime,tvSeries,Bleak House,510.0,2005,10089,8.3,A suspenseful tale about the injustices of the 19th Century English legal system.
3271,India,Crime,tvSeries,The Gone Game,20.0,2020,14331,8.0,"Season 2 continues the chase for Sahil Gujral with a big opening twist-Sahil's wife, Suhani- the one he framed for his murder is shot dead. Will the secrets buried in Season 1 be exposed or will Sahil get away with the gone game once more?"
3284,United States,Crime,tvSeries,The Black Donnellys,60.0,2007,14181,8.1,Four young Irish brothers are caught up in New York's underworld of organized crime.
3292,India,Thriller,tvSeries,Candy,39.0,2021,14057,8.3,"In misty Rudrakund, the brutal murder of a school student pushes troubled teacher Jayant Parekh and cop Ratna Sankhawar to unravel a web of sinister secrets involving rave parties, cold cases, a demon in the woods and a hallucinogen, Candy"
3308,United Kingdom,Crime,tvSeries,Inspector Lewis,90.0,2006,13915,8.1,DI Robert Lewis and DS James Hathaway solve the tough cases that the learned inhabitants of Oxford throw at them.
3336,United States,Crime,tvSeries,Quarry,60.0,2016,13633,8.0,"Quarry, a disillusioned Vietnam War vet, returns home to Memphis in 1972 only to find rejection and scrutiny at every step. A mysterious man known only as The Broker gives him an offer he can't refuse - to work for him as a hitman."
3368,United States,Crime,tvSeries,Homicide: Life on the Street,60.0,1993,13208,8.7,Life on the Street is an American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
3382,India,Crime,tvSeries,Abhay,35.0,2019,13012,8.0,"Abhay Pratap Singh, the gutsy cop who can outwit any criminal, is back. Only this time, he is up against some sharper and hardened evil masterminds. Join him as he sets out on the road to justice with a darker and edgier."
3398,United Kingdom,Crime,tvSeries,Inspector Morse,100.0,1987,12878,8.2,"Chief Inspector Morse has an ear for Western classical music, a taste for beer, and a nose for crime. He and Detective Sergeant Robert Lewis solve intriguing cases in and around the Oxford area."
3421,United Kingdom,Crime,tvSeries,The Return of Sherlock Holmes,60.0,1986,12578,8.7,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
2503,United States,Crime,movie,Cool Hand Luke,127.0,1967,179877,8.1,"A laid back Southern man is sentenced to two years in a rural prison, but refuses to conform."
2509,United States,Crime,movie,Dial M for Murder,105.0,1954,178818,8.2,A former tennis star arranges the murder of his adulterous wife.
2575,Japan,Crime,movie,Rashomon,88.0,1950,171210,8.2,"The rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai's ghost and a woodcutter."
2658,United States,Crime,movie,The Maltese Falcon,100.0,1941,161068,8.0,"San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar and their quest for a priceless statuette, with the stakes rising after his partner is murdered."
2669,United States,Crime,movie,Double Indemnity,107.0,1944,159578,8.3,"A Los Angeles insurance representative lets an alluring housewife seduce him into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, an insurance investigator."
2685,United States,Crime,movie,On the Waterfront,108.0,1954,157359,8.1,"An ex-prize fighter turned New Jersey longshoreman struggles to stand up to his corrupt union bosses, including his older brother, as he starts to connect with the grieving sister of one of the syndicate's victims."
2753,United States,Crime,tvSeries,Boss,56.0,2011,17920,8.1,"Mayor Tom Kane, diagnosed with a dementia disorder, struggles to keep his grip on power in Chicago."
2765,India,Crime,tvSeries,Criminal Justice,50.0,2019,17724,8.1,"Sex, drugs and a gruesome murder. An edgy one night stand turns into a nightmare for Aditya, when he wakes up with blood on his hands. The evidence is stacked against him, but he doesn't remember the grisly crime. Is he guilty or not ?"
2854,United Kingdom,Crime,tvSeries,Vera,90.0,2011,16582,8.1,"With her caustic wit and singular charm, DCI Vera Stanhope leads her team as they face a series of captivating murder mysteries set against the breathtaking Northumberland landscape."
2861,United States,Crime,tvSeries,Godfather of Harlem,55.0,2019,16400,8.1,"A gangster named Bumpy Johnson makes his way in Harlem during the 1960s. A TV prequel to the 2007 film, 'American Gangster', which centered on the criminal enterprise of Frank Lucas."
2864,United Kingdom,Crime,tvSeries,Foyle's War,90.0,2002,16362,8.6,"As WWII rages, DCS Foyle fights his own war on the home-front; investigating crime on the south coast of England. Later series, see the retired detective working as an MI5 agent in the aftermath of the war."
2909,India,Crime,tvSeries,"Illegal - Justice, Out of Order",-1.0,2020,15665,8.1,"Illegal is a racy legal drama that follows an idealist lawyer, Niharika Singh, taking on her powerful mentor, Janardhan Jaitley in a battle that constantly pushes the line between legal and illegal."
2943,Canada,Crime,tvSeries,Murdoch Mysteries,48.0,2008,15305,8.2,"In the 1890s, William Murdoch uses radical forensic techniques for the time, including fingerprinting and trace evidence, to solve some of the city's most gruesome murders."
2069,India,Crime,movie,Jai Bhim,164.0,2021,204931,8.8,"When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice."
2259,United Kingdom,Crime,tvSeries,Hustle,60.0,2004,22991,8.2,A motley group of London con artists pulls off a series of daring and intricate stings.
2270,United Kingdom,Crime,tvSeries,The Adventures of Sherlock Holmes,60.0,1984,22867,8.7,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
2301,United Kingdom,Crime,tvSeries,Time,59.0,2021,22047,8.2,"Eric is a prison officer who tries to protect those in his charge. When one of the most dangerous inmates identifies his weakness, Eric faces an impossible choice between his principles and his love for his family."
2320,United Kingdom,Crime,tvSeries,Ripper Street,59.0,2012,21665,8.1,"The streets of Whitechapel are the haunt of Detective Inspector Edmund Reid and his team of officers, who aim to maintain law and order in a place once terrorized by Jack the Ripper."
2330,United States,Crime,tvSeries,Poker Face,58.0,2023,21366,8.0,Charlie has an extraordinary ability to determine when someone is lying. She hits the road with her Plymouth Barracuda and with every stop encounters a new cast of characters and strange crimes she can't help but investigate and solve.
2369,India,Crime,tvSeries,Breathe,45.0,2018,20487,8.3,This series just asks one question - how far will you go to protect the one you love. Two desperate and driven men must engage in the ultimate cat and mouse game to save the one they love.
2392,United Kingdom,Crime,tvSeries,Shetland,60.0,2013,20115,8.2,DI Jimmy Perez and his team investigate crimes within the close knit island community of Shetland.
2393,United States,Crime,tvSeries,Snowfall,44.0,2017,20113,8.2,A look at the early days of the crack cocaine epidemic in Los Angeles during the beginning of the 1980s.
2419,United States,Crime,tvSeries,Bosch: Legacy,50.0,2022,19537,8.5,"Bosch embarks on the next chapter of his career and finds himself working with his one-time enemy, Honey Chandler."
2446,United States,Crime,tvSeries,Leverage: Redemption,-1.0,2021,19072,8.2,"The Hitter, the Hacker, the Grifter and the Thief are back, this time with help from a new tech genius and corporate fixer, to take on a new kind of villain. When someone needs help, they provide...Leverage."
1764,United States,Crime,tvSeries,Tokyo Vice,60.0,2022,31228,8.0,A Western journalist working for a publication in Tokyo takes on one of the city's most powerful crime bosses.
1767,United Kingdom,Crime,tvSeries,Life on Mars,60.0,2006,31137,8.4,"After being involved in a car accident in 2006, DCI Sam Tyler wakes up to find himself in 1973."
1774,United States,Crime,tvSeries,Damages,60.0,2007,30627,8.1,A law school graduate becomes the protégée of a successful high-stakes litigator.
1790,United States,Crime,tvSeries,The Good Fight,45.0,2017,29717,8.3,"When Diane Lockhart's life savings are lost, she must start from scratch at a new firm."
1828,United Kingdom,Crime,tvSeries,Endeavour,89.0,2012,28196,8.6,"Set from 1965 into the 1970s, the show follows Endeavour Morse in his early years as a police constable. Working alongside his senior partner DI Fred Thursday, Morse engages in a number of investigations around Oxford."
1832,United Kingdom,Crime,tvSeries,The Missing,60.0,2014,27998,8.2,Tony and Emily Hughes' vacation turns into a nightmare when their 5-year-old son Oliver disappears from a large celebrating crowd in Northern France.
1849,United Kingdom,Crime,tvSeries,Top Boy,60.0,2011,27569,8.4,Two London drug dealers ply their lucrative trade at a public housing estate in East London.
1851,United States,Crime,tvSeries,Southland,42.0,2009,27497,8.5,The lives of Police Officers working for the Los Angeles Police Department.
1934,United Kingdom,Crime,tvSeries,River,60.0,2015,25033,8.0,John River is a brilliant police inspector whose genius lies side-by-side with the fragility of his mind. He is a man haunted by the murder victims whose cases he must lay to rest.
1940,United Kingdom,Crime,tvSeries,Unforgotten,45.0,2015,24882,8.3,"London detectives investigate crimes from the past, unravelling secrets left buried for years."
1961,India,Crime,tvSeries,Farzi,56.0,2023,24347,8.5,"An artist who gets pulled into the murky high stakes of a con job and a fiery task force officer on the mission to rid the country of his menaces in a fast-paced, edgy one-of-a-kind thriller."
1974,India,Crime,tvSeries,Delhi Crime,50.0,2019,24014,8.5,"Based on the Nirbhaya case, Delhi Crime follows the Delhi Police investigation into the finding of the men who perpetrated this crime."
1079,United States,Crime,movie,To Kill a Mockingbird,129.0,1962,319951,8.3,"Atticus Finch, a widowed lawyer in Depression-era Alabama, defends a Black man against an undeserved rape charge, and tries to educate his young children against prejudice."
1251,United States,Crime,tvSeries,Power,50.0,2014,48243,8.1,"James ""Ghost"" St. Patrick, a wealthy New York nightclub owner who has it all, catering to the city's elite and dreaming big, lives a double life as a drug kingpin."
1267,United Kingdom,Crime,tvSeries,Poirot,100.0,1989,47380,8.6,"The cases of eccentric, but sharp, Belgian detective Hercule Poirot."
1306,United States,Crime,tvSeries,Tulsa King,40.0,2022,44311,8.1,"Following his release from prison, Mafia capo Dwight ""The General"" Manfredi is exiled to Tulsa, Oklahoma, where he builds a new criminal empire with a group of unlikely characters."
1327,India,Crime,tvSeries,Asur: Welcome to Your Dark Side,43.0,2020,42862,8.4,"A unique crime thriller that pits two opposing worlds against each other. The less explored, intricate world of forensic science and the deep mysticism of ancient Indian Mythology."
1365,United States,Crime,tvSeries,Animal Kingdom,60.0,2016,40283,8.2,"Centers on a Southern California family, whose excessive lifestyle is fueled by their criminal activities."
1397,United States,Crime,tvSeries,Sneaky Pete,60.0,2015,37972,8.1,"A con man on the run from a vicious gangster takes cover by assuming the identity of his prison cellmate Pete, and reuniting with Pete's estranged family, which threatens to drag him into a world just as dangerous as the one he's escaping."
1402,United States,Crime,tvSeries,Columbo,100.0,1971,37337,8.3,Los Angeles homicide detective Lieutenant Columbo uses his humble ways and ingenuous demeanor to winkle out even the most well-concealed of crimes.
1446,United States,Crime,tvSeries,Life,45.0,2007,34474,8.3,A former police officer returns to the force after having been wrongly imprisoned for years.
1465,United States,Crime,tvSeries,Mayor of Kingstown,-1.0,2021,33830,8.2,"The McLusky family are power brokers tackling themes of systemic racism, corruption and inequality in Kingstown, Michigan, where the business of incarceration is the only thriving industry."
515,United States,Crime,movie,Casino,178.0,1995,528943,8.2,"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite."
615,United States,Horror,movie,The Thing,109.0,1982,433260,8.2,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.
648,United States,Horror,movie,The Exorcist,122.0,1973,416016,8.1,"When a teenage girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter."
751,United States,Crime,tvSeries,The Americans,44.0,2013,102458,8.4,"At the height of the Cold War, two Russian agents pose as the average American couple, complete with family."
755,United States,Crime,tvSeries,Oz,55.0,1997,101393,8.7,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
772,United Kingdom,Crime,tvSeries,The Night Manager,358.0,2016,93813,8.0,The night manager of a Cairo hotel is recruited to infiltrate an arms dealer's inner circle.
776,United States,Crime,tvSeries,Dexter: New Blood,529.0,2021,91695,8.1,"Set 10 years after Dexter Morgan went missing in the eye of Hurricane Laura, he is now living under an assumed name in Upstate New York, Iron Lake, far from his original home in Miami."
788,United States,Crime,tvSeries,Ray Donovan,60.0,2013,88991,8.3,"Ray Donovan, a professional ""fixer"" for the rich and famous in Los Angeles, can make anyone's problems disappear except those created by his own family."
797,United States,Crime,tvSeries,Narcos: Mexico,50.0,2018,86587,8.4,The rise of the Guadalajara Cartel as an American DEA agent learns the danger of targeting narcos in Mexico.
814,United States,Crime,tvSeries,The Shield,47.0,2002,82593,8.7,Drama series following the lives and cases of dirty cop Vic Mackey and the corrupt LAPD unit under his command.
828,United States,Crime,tvSeries,The Good Wife,43.0,2009,77843,8.4,"Alicia Florrick has been a good wife to her husband, a former state's attorney. After a very humiliating sex and corruption scandal, he is behind bars. She must now provide for her family and returns to work as a litigator in a law firm."
841,United States,Crime,tvSeries,Veronica Mars,44.0,2004,74922,8.4,"After her best friend is murdered, and her father is removed as county Sheriff, Veronica Mars dedicates her life to cracking the toughest mysteries in the affluent town of Neptune."
843,United States,Crime,tvSeries,Bosch,51.0,2014,74566,8.5,An L.A.P.D. homicide detective works to solve the murder of a 13-year-old boy while standing trial in federal court for the murder of a serial killer.
867,United States,Crime,tvSeries,Twin Peaks,60.0,2017,69861,8.5,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
894,United Kingdom,Crime,tvSeries,Line of Duty,60.0,2012,62288,8.7,"Drama series following the investigations of AC-12, a controversial police anti-corruption unit."
908,India,Crime,tvSeries,Paatal Lok,44.0,2020,60665,8.0,A down-and-out cop lands the case of a lifetime when four suspects are nabbed in the assassination attempt of a journalist. The pursuit leads him to 'Paatal Lok' and to shocking discoveries in the four suspects' pasts.
920,United States,Crime,tvSeries,Forever,43.0,2014,58923,8.2,A 200-year-old man works in the New York City Morgue trying to find a key to unlock the curse of his immortality.
977,United Kingdom,Crime,tvSeries,Happy Valley,58.0,2014,52192,8.5,Yorkshire-based crime drama centering on the personal and professional life of Police Sergeant Catherine Cawood.
5,United States,Crime,movie,Pulp Fiction,154.0,1994,2085521,8.9,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption."
8,United States,Crime,movie,The Godfather,175.0,1972,1886953,9.2,The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.
13,United States,Crime,movie,Se7en,127.0,1995,1677190,8.6,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives."
18,United States,Crime,movie,The Silence of the Lambs,118.0,1991,1451934,8.6,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims."
25,United States,Crime,movie,The Departed,151.0,2006,1342317,8.5,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.
28,United States,Crime,movie,Joker,122.0,2019,1325299,8.4,"The rise of Arthur Fleck, from aspiring stand-up comedian and pariah to Gotham's clown prince and leader of the revolution."
29,United States,Crime,movie,The Green Mile,189.0,1999,1320129,8.6,"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift."
31,United States,Crime,movie,The Godfather Part II,202.0,1974,1287672,9.0,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate."
41,United States,Crime,movie,American History X,119.0,1998,1134350,8.5,A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.
48,United States,Crime,movie,The Usual Suspects,106.0,1995,1096339,8.5,"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup."
57,United States,Crime,movie,Reservoir Dogs,99.0,1992,1032722,8.3,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant."
66,United States,Crime,movie,No Country for Old Men,122.0,2007,990009,8.2,Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.
74,United Kingdom,Horror,movie,Alien,117.0,1979,894355,8.5,The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.
86,United States,Crime,movie,Scarface,170.0,1983,855380,8.3,"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed."
87,United Kingdom,Crime,movie,Slumdog Millionaire,120.0,2008,853946,8.0,"A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?""."
89,United States,Crime,movie,Taxi Driver,114.0,1976,850377,8.2,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action."
92,United Kingdom,Crime,movie,A Clockwork Orange,136.0,1971,840312,8.3,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned."
105,United States,Crime,movie,12 Angry Men,96.0,1957,802552,9.0,The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.
118,United States,Crime,movie,Sin City,124.0,2005,775715,8.0,"An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption."
132,United States,Crime,movie,Prisoners,153.0,2013,733752,8.1,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts."
156,United States,Crime,movie,Fargo,98.0,1996,687081,8.1,Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.
160,United States,Horror,movie,Psycho,109.0,1960,680397,8.5,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother."
221,United States,Crime,movie,L.A. Confidential,138.0,1997,588954,8.2,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice."
